strategy,run,metric,batch,value
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,15,0.218802
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,16,0.175061
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,17,0.178233
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,18,0.136014
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,19,0.151534
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,20,0.118948
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,21,0.11508
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,22,0.158723
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,23,0.143354
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,24,0.101533
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,25,0.127598
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,26,0.145363
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,27,0.129525
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,28,0.12792
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,29,0.111264
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,30,0.102018
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,31,0.081013
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,32,0.091053
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,33,0.095283
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,34,0.095846
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,35,0.087164
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,36,0.082571
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,37,0.119873
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,38,0.089804
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,39,0.086162
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,40,0.08888
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,41,0.073336
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,42,0.091312
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,43,0.08596
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,44,0.085485
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,45,0.082142
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,46,0.065075
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,47,0.094546
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,48,0.071495
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,49,0.075437
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,50,0.06756
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,51,0.092226
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,52,0.090772
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,53,0.089466
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,54,0.090602
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,55,0.085411
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,56,0.086398
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,57,0.086312
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,58,0.072665
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,59,0.06419
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,60,0.078294
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,61,0.088837
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,62,0.079715
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,63,0.091572
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,64,0.057145
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,65,0.068366
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,66,0.073315
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,67,0.063917
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,68,0.075456
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,69,0.0735
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,70,0.068535
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,71,0.062069
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,72,0.077224
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,73,0.068006
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,74,0.062993
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,75,0.074448
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,76,0.057209
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,77,0.05818
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,78,0.080481
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,79,0.071428
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,80,0.056662
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,81,0.059791
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,82,0.06782
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,83,0.066328
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,84,0.057375
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,85,0.060524
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,86,0.063543
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,87,0.062662
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,88,0.054398
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,89,0.067022
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,90,0.074216
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,91,0.060737
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,92,0.06927
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,93,0.057851
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,94,0.054853
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,95,0.076275
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,96,0.054768
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,97,0.061215
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,98,0.05389
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,99,0.061025
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,100,0.060853
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,101,0.058391
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,102,0.064115
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,103,0.05873
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,104,0.058712
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,105,0.051429
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,106,0.058706
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,107,0.051235
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,108,0.056106
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,109,0.058439
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,110,0.073942
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,111,0.076928
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,112,0.056258
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,113,0.051802
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,114,0.051688
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,115,0.05427
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,116,0.056472
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,117,0.063276
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,118,0.0593
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,119,0.059847
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,120,0.052166
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,121,0.067055
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,122,0.061417
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,123,0.055258
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,124,0.058414
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,125,0.051041
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,126,0.049791
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,127,0.06137
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,128,0.052962
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,129,0.051047
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,130,0.045869
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,131,0.055871
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,132,0.055669
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,133,0.059545
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,134,0.054091
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,135,0.054297
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,136,0.074598
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,137,0.050026
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,138,0.047635
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,139,0.055135
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,140,0.049314
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,141,0.049251
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,142,0.051445
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,143,0.050109
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,144,0.065091
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,145,0.056047
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,146,0.042236
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,147,0.055543
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,148,0.061283
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,149,0.057059
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,150,0.041275
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,151,0.058325
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,152,0.053306
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,153,0.047737
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,154,0.055031
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,155,0.044041
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,156,0.048821
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,157,0.050059
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,158,0.039028
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,159,0.059643
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,160,0.040593
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,161,0.039156
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,162,0.048715
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,163,0.048151
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,164,0.053654
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,165,0.034534
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,166,0.05672
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,167,0.048636
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,168,0.054588
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,169,0.056804
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,170,0.069496
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,171,0.060649
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,172,0.044424
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,173,0.047967
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,174,0.050989
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,175,0.046445
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,176,0.068359
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,177,0.051181
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,178,0.049417
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,179,0.057686
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,180,0.041652
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,181,0.045572
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,182,0.049589
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,183,0.049429
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,184,0.052886
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,185,0.050601
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,186,0.050971
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,187,0.063662
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,188,0.046401
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,189,0.047346
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,190,0.043115
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,191,0.04911
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,192,0.053015
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,193,0.048436
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,194,0.051161
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,195,0.046974
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,196,0.043768
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,197,0.048881
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,198,0.04344
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,199,0.059691
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,200,0.041284
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,201,0.04676
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,202,0.043623
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,203,0.046827
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,204,0.044878
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,205,0.044819
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,206,0.037428
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,207,0.051012
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,208,0.050832
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,209,0.052856
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,210,0.051865
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,211,0.040536
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,212,0.046515
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,213,0.043798
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,214,0.059946
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,215,0.042373
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,216,0.052754
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,217,0.043342
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,218,0.052625
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,219,0.045239
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,220,0.051132
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,221,0.056274
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,222,0.049864
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,223,0.044225
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,224,0.06091
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,225,0.051327
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,226,0.050759
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,227,0.042109
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,228,0.048366
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,229,0.046358
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,230,0.045445
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,231,0.042281
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,232,0.051975
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,233,0.043033
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,234,0.049067
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,235,0.046565
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,236,0.051173
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,237,0.048057
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,238,0.043594
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,239,0.051915
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,240,0.042291
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,241,0.043016
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,242,0.053487
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,243,0.0416
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,244,0.049643
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,245,0.049037
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,246,0.043711
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,247,0.041061
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,248,0.045009
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Loss,249,0.043214
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,1,4.408162
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,2,2.810444
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,3,2.641161
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,4,2.432059
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,5,2.13031
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,6,1.796123
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,7,1.482042
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,8,1.154627
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,9,0.900682
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,10,0.715534
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,11,0.535219
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,12,0.415173
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,13,0.321172
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,14,0.280822
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,15,0.218802
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,16,0.175061
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,17,0.178233
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,18,0.136014
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,19,0.151534
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,20,0.118948
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,21,0.11508
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,22,0.158723
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,23,0.143354
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,24,0.101533
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,25,0.127598
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,26,0.145363
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,27,0.129525
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,28,0.12792
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,29,0.111264
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,30,0.102018
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,31,0.081013
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,32,0.091053
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,33,0.095283
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,34,0.095846
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,35,0.087164
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,36,0.082571
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,37,0.119873
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,38,0.089804
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,39,0.086162
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,40,0.08888
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,41,0.073336
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,42,0.091312
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,43,0.08596
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,44,0.085485
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,45,0.082142
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,46,0.065075
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,47,0.094546
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,48,0.071495
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,49,0.075437
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,50,0.06756
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,51,0.092226
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,52,0.090772
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,53,0.089466
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,54,0.090602
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,55,0.085411
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,56,0.086398
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,57,0.086312
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,58,0.072665
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,59,0.06419
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,KL Loss,60,0.078294
